Issue ID,Issue Summary,Issue Description,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71
MDL-64335,Privacy add_to_sql() fails with DISTINCT query with brackets,"If a plugin uses the (slightly dodgy) ""SELECT DISTINCT(contextid)"" construct in its privacy provider's add_to_sql() calls, the id field is guessed as ""DISTINCT"" and the query fails.



I would expect this to be either ""not guessed"" or contextid.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64379,GDPR Data Deletion Deletes Guest Account,"the last access time of guest account is not updeted for performance when visiters are using guest account to access Moodle, so the last access of guest is 'Never', and the GDPR Data Deletion does not exclule the guest account, and, so the guest account is deleted by GDPR Data deletion after the Retention period. it results in the Moodle site can not be accessed by Guest.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64424,Data request processing dies with exception: Call to a member function is_fully_expired() on null,"We have experienced this on one of our Moodle community sites running version 3.5.3. Processing the personal data requests died with thrown exception ""Call to a member function is_fully_expired() on null""



{code}

PHP Notice: Undefined index: /50/5310 in /var/www/html/admin/tool/dataprivacy/classes/expired_contexts_manager.php on line 925

PHP Notice: Trying to get property of non-object in /var/www/html/admin/tool/dataprivacy/classes/expired_contexts_manager.php on line 925

Default exception handler: Exception - Call to a member function is_fully_expired() on null Debug: 

Error code: generalexceptionmessage

* line 926 of /admin/tool/dataprivacy/classes/expired_contexts_manager.php: Error thrown

* line 902 of /admin/tool/dataprivacy/classes/expired_contexts_manager.php: call to tool_dataprivacy\expired_contexts_manager::is_course_context_expired_or_unprotected_for_user()

* line 1091 of /admin/tool/dataprivacy/classes/api.php: call to tool_dataprivacy\expired_contexts_manager::is_context_expired_or_unprotected_for_user()

* line 82 of /admin/tool/dataprivacy/classes/task/initiate_data_request_task.php: call to tool_dataprivacy\api::add_request_contexts_with_status()

* line 185 of /lib/cronlib.php: call to tool_dataprivacy\task\initiate_data_request_task->execute()

* line 74 of /lib/cronlib.php: call to cron_run_inner_adhoc_task()

* line 61 of /admin/cli/cron.php: call to cron_run()



!!! Exception - Call to a member function is_fully_expired() on null !!!

{code}



The reported context path {{/50/5310}} is the context of the site's front page.



This was consulted with [~dobedobedoh] who concluded:



bq. We possibly have missed a case where there's activities on the course frontpage in our testing.



and suggested a way to fix this.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64446,GDPR Data deletion - Course deletion,"When I select a course in ""Data deletion"" and I delete it the course remain available also after the scheduled tasks were executed.

If the course have the self enrollment active, users can enroll to the course and do activities also if all the contexts of the course results as deleted on DB (status 2 in mdl_tool_dataprivacy_ctxexpired).



STEP TO REPRODUCE

# Create a new course

# Set auto enrollment active

# Set start and end date (you can set also date in the past so you do not wait days)

# If not created in data registry, create a purpose for the course (I created a purpose with 1 day retention for the site so the course inherit it)

# Create some activities on the course

# Do some activities as student on the course

# Use ""Data deletion"" for delete the course

# Run the privacy scheduled tasks



At this point I expect that the course is not available any more but the course is still visile (without participants and with empty activities) and students can enroll and do activities on the course.



Sorry for my bad English! :-)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64497,GDPR: moodle_content_writer can cause endless loop,"Here is some code from moodle_content_writer::get_file_content:



{code}

$filepointer = fopen($filepath, 'r');

while (!feof($filepointer)) {

// ...

}

{code}



The 'fopen' returns FALSE on error. Meanwhile, feof returns FALSE if its file pointer is not valid, such as when you pass in FALSE. (See second big red 'WARNING' box on the PHP manual page.)



This error condition could occur for a variety of reasons (e.g. temporary file system failure) or possibly if there is a bug in a plugin's provider implementation. If it does occur, the consequences are likely to be terminal for the server unless an operator takes prompt action. In our case on a test server this endless loop, with PHP warnings occuring each time, caused the PHP error log to reach 56 GB and run out of space in the partition within an hour or so, so that the test server was not able to respond to requests. 



We would rather this doesn't happen on the production server. :)



In addition I noticed another error, which is that this function never calls fclose($filepointer). It's possible that this may have been what caused it to fail in the first place (if it opened many thousands of files using this function in the same request).



Finally, er, I can't see any reason this function is different from file_get_contents, other than having two critical bugs in it. :)



I am submitting a fix as follows:



1. Replace the entire contents of the buggy function with a call to file_get_contents.

2. Check the return value and throw an exception if it failed.

3. Also throw an exception if it fails writing the file, so that we detect the error closer to the point it occurs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64541,Data Export download Zip can't be opened by Windows,"A user downloads their data as part of the ""Export all of my data"" request.



The Zip file downloads. They double click to open it. 



They get an error message:



*{{Windows cannot open the folder.}}{{The Compressed (zipped) Folder 'location....zip' is invalid}}*



{{So far I have tested this on Windows 7 and Windows 10 and got the same error message.}}



{{The file does open in dedicated Zip software like 7-Zip.}}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64601,Privacy accessibility review,Review of accessibility for privacy user interfaces,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64627,Action-menu doesn't work on data request page. Solved.,"Hello,



there is a problem on Data request page on Moodle 3.5.4. Actions-menu items do not display correctly at all, you cannot see them all. Tested with Clean and Boost themes.



Tested with: 

* Moodle 3.5.4

* theme_boost 2016102100

* theme_clean ????







!gdpr_boost.png|thumbnail!!gdpr_clean.png|thumbnail!



",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64644,Data Request processing throws error,"We recently got the first request for personal data according to to the GDPR. After one issue was solved by the update to 3.4.7 (missing categories prevented processing of the request), we encountered another problem. Every time such a request was processed the admin user got an error message:



{{Ausnahme beim Aufruf von CORE_COURSE\PRIVACY\PROVIDER::EXPORT_USER_DATA.}}

{{Das Plugin CORE_COURSE konnte die Verarbeitung der Daten nicht beenden.}}

{{Unten finden Sie Informationen fÌ_r den Pluginentwickler}}{{Return value of core_completion\privacy\provider::get_course_completion_info() must be of the type array, none returned}}{{#0 /srv/moodle/course/classes/privacy/provider.php(115): core_completion\privacy\provider::get_course_completion_info(Object(stdClass), Object(stdClass))}}

{{#1 /srv/moodle/lib/moodlelib.php(7781): core_course\privacy\provider::export_user_data(Object(core_privacy\local\request\approved_contextlist))}}

{{#2 /srv/moodle/privacy/classes/manager.php(578): component_class_callback('core_course\\pri...', 'export_user_dat...', Array)}}

{{#3 /srv/moodle/privacy/classes/manager.php(611): core_privacy\manager::component_class_callback('core_course', 'core_privacy\\lo...', 'export_user_dat...', Array)}}

{{#4 /srv/moodle/privacy/classes/manager.php(339): core_privacy\manager->handled_component_class_callback('core_course', 'core_privacy\\lo...', 'export_user_dat...', Array)}}

{{#5 /srv/moodle/admin/tool/dataprivacy/classes/task/process_data_request_task.php(107): core_privacy\manager->export_user_data(Object(core_privacy\local\request\contextlist_collection))}}

{{#6 /srv/moodle/lib/cronlib.php(185): tool_dataprivacy\task\process_data_request_task->execute()}}

{{#7 /srv/moodle/lib/cronlib.php(74): cron_run_inner_adhoc_task(Object(tool_dataprivacy\task\process_data_request_task))}}

{{#8 /srv/moodle/admin/cli/cron.php(61): cron_run()}}

{{#9 \{main}}}



The data request itself seems to be completed anyway. Probably missing the course completion status. 



",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64645,"Deleting unconfirmed users in cleanup task creates invalid data requests when ""Create automatic data deletion requests"" setting is enabled","When ""Create automatic data deletion requests (tool_dataprivacy | automaticdeletionrequests)"" setting is enabled, a new data request for the deleted user will be created from an observer listening for ""user_deleted"" event. This assumes the deleted user's record in mdl_user table presents, which is true in most cases.



However if the deleted user is an unconfirmed user (clean up task using ""Delete not fully setup users after"" setting), the logic in ""delete_unconfirmed_users_task"" is:



- call delete_user() function, which triggers the ""user_deleted"" event, thus create a data request.



- then delete user's record from mdl_user table.



This will end up with a data request on a record in mdl_user table that doesn't exist. When site administrators try to access the data request page, they will see a ""Invalid user"" error.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64652,Personal data export dies after exhausting all the available memory,"We are experiencing this on moodle.org running on latest 3.6.2 version. I've requested my personal data to be exported. Once the request is approved, the adhoc task is created and executed as expected. The output of that processing looks like this

{code}

[PID 5857] Execute adhoc task: tool_dataprivacy\task\process_data_request_task

[PID 5857] ... started 04:21:05. Current memory use 5.7MB.

[PID 5857] Pre-processing request...

[PID 5857] Fetching data from 486 components (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing antivirus_clamav (1/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing availability_completion (2/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing availability_date (3/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing availability_grade (4/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing availability_group (5/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing availability_grouping (6/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing availability_profile (7/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_calculated (8/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_calculatedmulti (9/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_calculatedsimple (10/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_ddimageortext (11/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_ddmarker (12/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_ddwtos (13/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_description (14/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_essay (15/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_gapselect (16/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_match (17/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_missingtype (18/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_multianswer (19/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_multichoice (20/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_numerical (21/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_random (22/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_randomsamatch (23/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_shortanswer (24/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing qtype_truefalse (25/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_assign (26/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_assignment (27/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_book (28/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_chat (29/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_choice (30/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_data (31/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_feedback (32/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_folder (33/486) (Monday, 21 January 2019, 9:21 PM)

[PID 5857] Processing mod_forum (34/486) (Monday, 21 January 2019, 9:21 PM)

{code}



where is gets stuck for a while (seems like 3 hours), and then eventually the process dies with



{code}

PHP Fatal error: Allowed memory size of 8589934592 bytes exhausted (tried to allocate 4096 bytes) in .../lib/dml/mysqli_native_moodle_recordset.php on line 55

{code}



There are 4309 records in the forum_posts with userid = 1601 (my user id), to give an estimation about the amount of exported data.



Those 8GB are roughly a half of the whole RAM available on that machine.



We will appreciate an advise from HQ experts in the area, pinging [~dobedobedoh] and [~stronk7]. Also letting know [~carlopolizzi] as this has impact on our legal obligations, and [~prg3], the site's sysadmin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64695,tool_dataprivacy doesn't filter multilang tags within $SITE->fullname,"In our Moodle installation, $SITE->fullname contains multilang tags (for the german and english site name). 



We have noticed that tool_dataprivacy doesn't filter these multilang tags. As a result, the multilang tags are still there in the mail notifications which are sent for data requests (e.g. https://github.com/moodle/moodle/blob/master/admin/tool/dataprivacy/classes/task/process_data_request_task.php#L179) as well as in the data export's index.html



My proposal is to replace all occurences of $SITE->fullname with filter_string($SITE->fullname)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64702,Badges does not include related data in a privacy export,"The following additional pieces of data were added to badges in 3.6, but the privacy API does not include any of them.



Related badges, alignments, endorsements.







",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64714,Privacy API delete_data_for user function in oauth2 and mnet exit early,"In the core auth plugins, ""oauth2"" and ""mnet"", the privacy provider function ""delete_data_for_user"" may exit the function without actually doing what they need to do.



The code loops through the provided contextlist and exits the function if it encounters a context that is not CONTEXT_USER:

{code:java}

foreach ($contextlist->get_contexts() as $context) {

if ($context->contextlevel != CONTEXT_USER) {

return;

}



// Because we only use user contexts the instance ID is the user ID.

$DB->delete_records('mnet_log', ['userid' => $context->instanceid]);

}{code}

If the contextlist has multiple contexts that include a CONTEXT_USER, but encounters a non CONTEXT_USER before them, it will exit without processing the CONTEXT_USER. Shouldn't it be written as:

{code:java}

foreach ($contextlist->get_contexts() as $context) {

if ($context->contextlevel != CONTEXT_USER) {

continue;

}



// Because we only use user contexts the instance ID is the user ID.

$DB->delete_records('mnet_log', ['userid' => $context->instanceid]);

}{code}

I have replaced ""return"" with ""continue"".",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64718,Admin user can GDPR delete themselves even when they are the only site admin,"On a fresh site, as the admin:



# Navigate to ""Site administration"" > ""Users"" > ""Privacy and policies"" > ""Privacy settings"" and enable the setting ""tool_dataprivacy | contactdataprotectionofficer""

# As the site admin go to your profile and under the ""Privacy and policies"" section click ""Delete my account"" and go through the form to create the deletion request

# Run cron and do all that jazz so that you can approve the request

# After approving the request, run cron again and behold, no more site admin



We would have expected something to stop the request being made or at the very least something to stop it being processed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64737,Exception occurred while calling editor_atto\privacy\provider::export_user_data,"This has been reported by [~marycooch] and [~tsala] as affecting the personal data requests on moodle community sites. We are receiving the following exception.



{code}

Exception occurred while calling editor_atto\privacy\provider::export_user_data.

This means that plugin editor_atto did not complete the processing of data. The following exception information may be passed on to the plugin developer:



ERROR: missing param ""param60"" in query



#0 /var/www/html/lib/dml/mysqli_native_moodle_database.php(1178): moodle_database->fix_sql_params('SELECT *\n ...', Array)

#1 /var/www/html/lib/editor/atto/classes/privacy/provider.php(138): mysqli_native_moodle_database->get_recordset_sql('SELECT *\n ...', Array)

#2 /var/www/html/lib/moodlelib.php(7858): editor_atto\privacy\provider::export_user_data(Object(core_privacy\local\request\approved_contextlist))

#3 /var/www/html/privacy/classes/manager.php(578): component_class_callback('editor_atto

pri...', 'export_user_dat...', Array)

#4 /var/www/html/privacy/classes/manager.php(611): core_privacy\manager::component_class_callback('editor_atto', 'core_privacy

lo...', 'export_user_dat...', Array)

#5 /var/www/html/privacy/classes/manager.php(339): core_privacy\manager->handled_component_class_callback('editor_atto', 'core_privacy

lo...', 'export_user_dat...', Array)

#6 /var/www/html/admin/tool/dataprivacy/classes/task/process_data_request_task.php(113): core_privacy\manager->export_user_data(Object(core_privacy\local\request\contextlist_collection))

#7 /var/www/html/lib/cronlib.php(259): tool_dataprivacy\task\process_data_request_task->execute()

#8 /var/www/html/lib/cronlib.php(147): cron_run_inner_adhoc_task(Object(tool_dataprivacy\task\process_data_request_task))

#9 /var/www/html/lib/cronlib.php(68): cron_run_adhoc_tasks(1548845762)

#10 /var/www/html/admin/cli/cron.php(61): cron_run()

{code}



This seems to be a regression of MDL-62601 as currently, the method {{\editor_atto\privacy\provider::export_user_data()}} in the lib/editor/atto/classes/privacy/provider.php is apparently wrong as it works with an undefined variable contextsql in the first query there.



Easily to reproduce:

{code}

$ vendor/bin/phpunit lib/editor/atto/tests/privacy_provider.php

{code}



I was wondering why this has not been caught by our automatic unit test runs as it clearly fails. I realized the problem is with incorrectly named testsuite file. Only files ending with ""_test.php"" suffix are implicit part of a testsuite. So our PHPUnit infrastructure has always skipped this file (and one other I found) and it was never detected.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64748,Removing the option for Notes at Site Context,"If Notes are enabled any user with a Teacher role in any course can make a note against a participant in their course but save it at site level. This will then be visible to any other teacher in any other course within the site.



We would like to remove the option to create site wide notes as we have concerns about privacy/GDPR. We also have concerns that some teachers do not understand the implications of creating such notes (some of them may think of their course as a 'site'). 



Looking at the settings and permissions it does not seem that Notes has any granularity as to how it is deployed within the personal/course/site contexts. Currently it is a simple on/off switch. We would like to see Admin settings changed to allow specific contexts to be enabled/disabled.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-64782,performance improvement for get_users_in_context (take #2),"This is a followup of MDL-63785 where a good number of privacy queries were simplified to avoid joining with the contexts table when the contexts being searched are block, course or user. Simply because the instanceid of those contexts that we are fetching now is, already, the block, course or user id that we have in the different tables.



This issue is about to look for remaining cases ([some were detected|https://tracker.moodle.org/browse/MDL-63785?focusedCommentId=656628&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-656628] in the original issue, there may be more) to follow the same simplification approach if the original one is accepted.



Ciao :-)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDL-65006,Inactivating a (tool_policy) policy puts users into infinite loop upon following login,"Inactivating a policy that has been created with an initial ""Active"" status results in users being stuck in an infinite redirect loop upon login.



This does not affect users created after the policy was made inactive.



Steps to reproduce:

# Login as a non-admin user in one browser

# Login as admin in another browser

# As admin, create new policy, set it as initially active, save it

# As non-admin user, refresh page, see policy request screen, do not accept policy, logout

# As admin, make policy inactive

# As non-admin, try login in, get stuck in infinite redirection loop



Expected result: login without having to accept the policy.



Workaround: if the admin manually accepts the (inactive) policy for the user, that user can now login as expected.



Tested on 3.6.2 and on master (3.7dev / March 7th 2018).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-65197,Empty 'htmleditor' user preference causes debug warning in Privacy export,"Somehow we have user preference values containing an empty string for 'htmleditor':



{code:sql}

SELECT * FROM `mdl_user_preferences` WHERE name = 'htmleditor' AND value = '' 

{code}



||id||userid||name||value||

|150|2|htmleditor| |

|162|4|htmleditor| |

|166|409|htmleditor| |

|219|2486|htmleditor| |



Running a privacy export produces the following debugging:



{code}

Processing core_editor (457/501) (Wednesday, 27 March 2019, 11:37 AM)

++ Invalid get_string() identifier: 'pluginname' or component 'editor_'. Perhaps you are missing $string['pluginname'] = ''; in /lang/en/editor_.php? ++

* line 349 of /lib/classes/string_manager_standard.php: call to debugging()

* line 7153 of /lib/moodlelib.php: call to core_string_manager_standard->get_string()

* line 68 of /lib/editor/classes/privacy/provider.php: call to get_string()

* line 7828 of /lib/moodlelib.php: call to core_editor\privacy\provider::export_user_preferences()

* line 578 of /privacy/classes/manager.php: call to component_class_callback()

* line 611 of /privacy/classes/manager.php: call to core_privacy\manager::component_class_callback()

* line 361 of /privacy/classes/manager.php: call to core_privacy\manager->handled_component_class_callback()

* line 79 of /privacy_test_export.php: call to core_privacy\manager->export_user_data()

{code}



Inspecting the exported data:



{code}

var data_file_1104 = {

""htmleditor"": {

""value"": """",

""description"": ""Your preferred editor to use for writing HTML text is [[pluginname]]""

}

}

{code}



Affects all versions from 3.5 onwards



Discovered when using the [Test of exporting user data|https://docs.moodle.org/dev/Privacy_API/Utilities#Test_of_exporting_user_data] utility",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-65584,Error while calling core_blog\privacy\provider::delete_data_for_user.,"As noticed on the Learn Moodle site when some accounts were deleted by the privacy office - the following error message appeared:

***********

Exception occurred while calling core_blog\privacy\provider::delete_data_for_user.

This means that plugin core_blog did not complete the processing of data. The following exception information may be passed on to the plugin developer:



Coding error detected, it must be fixed by a programmer: moodle_database::get_in_or_equal() does not accept empty arrays





#0 /opt/app/blog/classes/privacy/provider.php(463): moodle_database->get_in_or_equal(Array, 1, 'param', true)

#1 /opt/app/lib/moodlelib.php(7880): core_blog\privacy\provider::delete_data_for_user(Object(core_privacy\local\request\approved_contextlist))

#2 /opt/app/privacy/classes/manager.php(578): component_class_callback('core_blog\\priva...', 'delete_data_for...', Array)

#3 /opt/app/privacy/classes/manager.php(611): core_privacy\manager::component_class_callback('core_blog', 'core_privacy\\lo...', 'delete_data_for...', Array)

#4 /opt/app/privacy/classes/manager.php(415): core_privacy\manager->handled_component_class_callback('core_blog', 'core_privacy\\lo...', 'delete_data_for...', Array)

#5 /opt/app/admin/tool/dataprivacy/classes/task/process_data_request_task.php(134): core_privacy\manager->delete_data_for_user(Object(core_privacy\local\request\contextlist_collection))

#6 /opt/app/lib/cronlib.php(185): tool_dataprivacy\task\process_data_request_task->execute()

#7 /opt/app/lib/cronlib.php(74): cron_run_inner_adhoc_task(Object(tool_dataprivacy\task\process_data_request_task))

#8 /opt/app/admin/cli/cron.php(61): cron_run()

#9 {main}

*****",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDL-65615,Digital age of consent country-age map (agedigitalconsentmap) update,Some European countries now have their local law that specify the digital age of consent. We should update the {{$CFG->agedigitalconsentmap}} default accordingly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDLQA-12263,A user can send a message to the Data Protection Officer,"Test requirements:

* A site with a Data Protection Officer (DPO) role set up as described in the documentation [Data Protection Officer role|https://docs.moodle.org/en/Data_Protection_Officer_role]. A user should be assigned the role of DPO in the system context.

* The 'Contact Data Protection Office' checkbox to be ticked in 'Privacy settings' in the Site administration. 



You may use the [QA testing site|https://qa.moodle.net/] for this test, which has a DPO role already set up and a user assigned the role. The site also has the 'Contact Data Protection Office' checkbox ticked.



# Log in as an ordinary user and go to your profile page.

# Verify that it contains a Privacy section.

# Click the 'Contact Data Protection Officer' link.

# Click the Send button without entering a message and verify that the message is a required field.

# Enter a message then click Send.

# Log in as the DPO and verify that you have a data request general inquiry notification.

# Click the link to view the full notification and verify that the message is correct.

# Click the 'Data requests' link and verify that the message is listed.

# In the Actions menu, click to view the request.

# Verify that message is displayed in a modal window together with the user's name, email address, message date and status.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
